,source,actual,dr,total_len,keywords,textonly_len,numonly_len,tt_ratio,nt_ratio,height,width,channels,area,ta_ratio,na_ratio,white_pix,black_pix,wb_ratio,bw_ratio
258,ChartExtraction_Output/filter_1_wrong/page49_0_8.png,WRONG,17,168,3,105,2,0.9940476190476191,0.05952380952380952,874,1404,3,1227096,13.609367156277912,0.8149321650465815,81807,1145289,0.07142913273418325,13.999889984964613
259,ChartExtraction_Output/filter_1_wrong/page50_b_19.png,WRONG,35,0,0,0,0,0.0,0.0,230,477,3,109710,0.0,0.0,15446,94264,0.16385894933378597,6.102809788942121
260,ChartExtraction_Output/filter_1_wrong/page12_b_9.png,WRONG,14,11,1,3,8,0.8181818181818182,0.7272727272727273,277,1006,3,278662,3.2297191579763296,2.8708614737567375,16150,262512,0.06152099713536905,16.254613003095976
261,ChartExtraction_Output/filter_1_wrong/page42_0_17.png,WRONG,3,10,0,8,2,0.8,0.2,314,1081,3,339434,2.3568646629388925,0.5892161657347231,4170,335264,0.012437959339505584,80.3990407673861
262,ChartExtraction_Output/filter_1_wrong/page18_0_27.png,WRONG,30,171,2,120,8,0.9707602339181286,0.0935672514619883,240,1522,3,365280,45.44459045116076,4.380201489268506,43938,321342,0.13673282670799336,7.313532705175475
263,ChartExtraction_Output/filter_1_wrong/page18_0_26.png,WRONG,29,60,0,45,2,0.9833333333333333,0.06666666666666667,229,508,3,116332,50.716913660901554,3.438434824467902,13486,102846,0.1311280944324524,7.626130802313511
264,ChartExtraction_Output/filter_1_wrong/page42_0_16.png,WRONG,2,9,0,9,0,1.0,0.0,269,1130,3,303970,2.960818501825838,0.0,2734,301236,0.009075940458643721,110.18141916605705
265,ChartExtraction_Output/filter_1_wrong/page12_b_8.png,WRONG,11,7,1,3,4,0.8571428571428571,0.5714285714285714,277,508,3,140716,4.263907444782399,2.8426049631882657,6349,134367,0.04725118518683903,21.163490313435187
266,ChartExtraction_Output/filter_1_wrong/page50_b_18.png,WRONG,28,3,0,3,0,1.0,0.0,230,590,3,135700,2.210759027266028,0.0,15334,120366,0.1273947792566007,7.849615234120256
267,ChartExtraction_Output/filter_1_wrong/page49_0_9.png,WRONG,0,2,0,0,2,0.0,1.0,343,868,3,297724,0.0,0.6717631094570811,383,297341,0.001288083379016012,776.3472584856397
268,ChartExtraction_Output/filter_1_wrong/page93_0_29.png,WRONG,12,142,4,88,4,0.9788732394366197,0.04929577464788732,1123,1456,3,1635088,8.501071501961974,0.4281115144872936,82583,1552505,0.05319338746090995,18.79932915975443
269,ChartExtraction_Output/filter_1_wrong/page6_b_16.png,WRONG,25,66,0,50,0,1.0,0.030303030303030304,428,472,3,202016,32.67067955013464,0.9900205924283225,20292,181724,0.11166384187008871,8.95545042381234
270,ChartExtraction_Output/filter_1_wrong/page8_0_21.png,WRONG,0,2,0,0,2,0.0,1.0,668,861,3,575148,0.0,0.347736582583961,306,574842,0.0005323201853726763,1878.5686274509803
271,ChartExtraction_Output/filter_1_wrong/page15_a_13.png,WRONG,29,67,0,27,19,0.6865671641791045,0.31343283582089554,369,1517,3,559773,8.21761678394635,3.751520705714638,65336,494437,0.13214221427603517,7.567604383494551
272,ChartExtraction_Output/filter_1_wrong/page46_0_34.png,WRONG,10,95,0,70,0,1.0,0.031578947368421054,617,1449,3,894033,10.626005975170939,0.3355580834264507,37537,856496,0.04382624086977639,22.817380184884247
273,ChartExtraction_Output/filter_1_wrong/page48_a_3.png,WRONG,34,153,2,99,0,1.0,0.032679738562091505,419,901,3,377519,40.5277615166389,1.324436650870552,50540,326979,0.15456650121261611,6.46970716264345
274,ChartExtraction_Output/filter_1_wrong/page5_0_47.png,WRONG,0,0,0,0,0,0.0,0.0,306,1529,3,467874,0.0,0.0,1403,466471,0.0030076896527329675,332.48111190306486
275,ChartExtraction_Output/filter_1_wrong/page64_0_30.png,WRONG,0,2,0,2,0,1.0,0.5,463,934,3,432442,0.4624897674138959,0.23124488370694796,565,431877,0.0013082428561835893,764.3840707964602
276,ChartExtraction_Output/filter_1_wrong/page7_0_28.png,WRONG,13,64,4,42,4,0.953125,0.0625,250,1173,3,293250,20.801364023870416,1.3640238704177323,15219,278031,0.05473850038305081,18.26867731125567
277,ChartExtraction_Output/filter_1_wrong/page32_b_64.png,WRONG,15,18,0,17,0,1.0,0.0,439,317,3,139163,12.93447252502461,0.0,8433,130730,0.0645069991585711,15.502193762599312
278,ChartExtraction_Output/filter_1_wrong/page7_0_14.png,WRONG,17,41,3,23,15,0.7073170731707317,0.43902439024390244,243,1507,3,366201,7.9191482273396305,4.915333382486667,24462,341739,0.0715809433515051,13.97019867549669
279,ChartExtraction_Output/filter_1_wrong/page45_0_2 2.png,WRONG,4,8,0,8,0,1.0,0.0,225,755,3,169875,4.7093451066961,0.0,2853,167022,0.017081582067033085,58.542586750788644
280,ChartExtraction_Output/filter_1_wrong/page9_a_2.png,WRONG,18,4,0,4,0,1.0,0.0,228,648,3,147744,2.7073857483214208,0.0,10552,137192,0.0769141057787626,13.001516300227445
281,ChartExtraction_Output/filter_1_wrong/page103_0_23.png,WRONG,17,151,0,93,5,0.9337748344370861,0.0728476821192053,1010,1335,3,1348350,10.457225497830683,0.8158119182704787,94603,1253747,0.07545621245753728,13.25271925837447
282,ChartExtraction_Output/filter_1_wrong/page83_0_8.png,WRONG,16,129,0,67,9,0.875968992248062,0.12403100775193798,815,1528,3,1245320,9.073972954742556,1.2848103298750522,80040,1165280,0.06868735411231636,14.55872063968016
283,ChartExtraction_Output/filter_1_wrong/page126_0_1.png,WRONG,13,307,1,148,15,0.9609120521172638,0.13355048859934854,2004,1601,3,3208404,9.194602674725502,1.2778939310635444,171845,3036559,0.05659201747767786,17.670336640577265
284,ChartExtraction_Output/filter_1_wrong/page49_a_192.png,WRONG,21,78,1,47,0,1.0,0.01282051282051282,263,1113,3,292719,26.646715792278602,0.34162456143946923,24224,268495,0.09022141939328479,11.08384247027741
285,ChartExtraction_Output/filter_1_wrong/page27_0_23.png,WRONG,19,59,1,46,2,0.9830508474576272,0.06779661016949153,241,1067,3,257147,22.55519216634843,1.5555304942309265,20017,237130,0.0844136127862354,11.84643053404606
286,ChartExtraction_Output/filter_1_wrong/page22_0_15.png,WRONG,14,5,0,4,1,0.8,0.2,192,770,3,147840,2.705627705627706,0.6764069264069265,8386,139454,0.06013452464611987,16.629382303839733
287,ChartExtraction_Output/filter_1_wrong/page37_0_3.png,WRONG,22,62,6,18,25,0.7741935483870968,0.5161290322580645,605,1470,3,889350,5.397200202395008,3.5981334682633386,77909,811441,0.09601314205222561,10.415240857923989
288,ChartExtraction_Output/filter_1_wrong/page40_0_8 2.png,WRONG,82,0,0,0,0,0.0,0.0,698,1332,3,929736,0.0,0.0,299405,630331,0.474996470108562,2.1052788029592024
289,ChartExtraction_Output/filter_1_wrong/page27_0_3.png,WRONG,27,0,0,0,0,0.0,0.0,621,1677,3,1041417,0.0,0.0,111218,930199,0.11956366325915208,8.363745077235698
290,ChartExtraction_Output/filter_1_wrong/page42_b_10.png,WRONG,55,0,0,0,0,0.0,0.0,565,748,3,422620,0.0,0.0,92358,330262,0.2796507015642127,3.5758894735702373
291,ChartExtraction_Output/filter_1_wrong/page21_0_46.png,WRONG,17,0,0,0,0,0.0,0.0,615,1133,3,696795,0.0,0.0,48472,648323,0.07476520191324386,13.375206304670737
292,ChartExtraction_Output/filter_1_wrong/page45_0_3.png,WRONG,40,0,0,0,0,0.0,0.0,500,749,3,374500,0.0,0.0,59710,314790,0.18968201022904158,5.271981242672919
293,ChartExtraction_Output/filter_1_wrong/page95_0_74.png,WRONG,21,18,0,12,3,0.7222222222222222,0.2777777777777778,256,421,3,107776,12.062054631828978,4.639251781472684,9296,98480,0.09439480097481723,10.59380378657487
294,ChartExtraction_Output/filter_1_wrong/page14_0_1 2.png,WRONG,24,258,8,169,22,0.9457364341085271,0.12015503875968993,1342,1412,3,1894904,12.87664177182591,1.6359667824860784,178669,1716235,0.10410520703749777,9.605667463298055
295,ChartExtraction_Output/filter_1_wrong/page2_b_2.png,WRONG,18,4,0,4,0,1.0,0.0,205,1517,3,310985,1.286235670530733,0.0,23161,287824,0.08046931458113292,12.42709727559259
296,ChartExtraction_Output/filter_1_wrong/page3_0_11 2.png,WRONG,17,42,0,29,8,0.7619047619047619,0.2619047619047619,229,1527,3,349683,9.15114546603638,3.145706253950006,23973,325710,0.07360228424058211,13.586534851708171
297,ChartExtraction_Output/filter_1_wrong/page8_0_19.png,WRONG,14,232,5,68,95,0.4482758620689655,0.5905172413793104,1001,1526,3,1527526,6.808394750727647,8.968750777400842,84642,1442884,0.058661680356840884,17.046903428557926
298,ChartExtraction_Output/filter_1_wrong/page62_0_4.png,WRONG,21,92,2,69,1,0.9782608695652174,0.06521739130434782,523,820,3,428860,20.985869514526886,1.3990579676351256,36823,392037,0.09392735889724695,10.64652526953263
299,ChartExtraction_Output/filter_1_wrong/page72_0_4.png,WRONG,16,152,0,102,5,0.9736842105263158,0.07894736842105263,840,1528,3,1283520,11.530790326601844,0.9349289454001496,81493,1202027,0.06779631405950116,14.750064422711153
300,ChartExtraction_Output/filter_1_wrong/page6_b_12.png,WRONG,20,32,0,28,0,1.0,0.0625,239,532,3,127148,25.167521313744615,1.5729700821090384,10237,116911,0.08756233374105088,11.420435674514017
301,ChartExtraction_Output/filter_1_wrong/page8_0_31.png,WRONG,0,0,0,0,0,0.0,0.0,580,1634,3,947720,0.0,0.0,1534,946186,0.0016212457170154705,616.8096479791395
302,ChartExtraction_Output/filter_1_wrong/page74_0_43.png,WRONG,40,20,2,19,0,1.0,0.0,640,1497,3,958080,2.0875083500334,0.0,150693,807387,0.1866428367065608,5.357826839999204
303,ChartExtraction_Output/filter_1_wrong/page18_0_2.png,WRONG,4,6,0,5,1,0.8333333333333334,0.16666666666666666,310,1226,3,380060,1.3155817502499605,0.2631163500499921,6581,373479,0.017620803311565042,56.75110165628324
304,ChartExtraction_Output/filter_1_wrong/page43_0_12.png,WRONG,18,47,1,37,3,0.9574468085106383,0.1276595744680851,243,760,3,184680,24.366471734892787,3.248862897985705,13522,171158,0.07900302644340317,12.657742937435291
305,ChartExtraction_Output/filter_1_wrong/page20_0_27 2.png,WRONG,13,153,4,110,6,0.9738562091503268,0.0784313725490196,792,1081,3,856152,17.403451723525727,1.401620273035629,44896,811256,0.05534134724427308,18.06967213114754
306,ChartExtraction_Output/filter_1_wrong/page74_0_42.png,WRONG,53,0,0,0,0,0.0,0.0,244,770,3,187880,0.0,0.0,39096,148784,0.26277019034304766,3.8056067116840597
307,ChartExtraction_Output/filter_1_wrong/page8_0_30.png,WRONG,21,90,2,60,5,0.9444444444444444,0.05555555555555555,250,1623,3,405750,20.94886013555145,1.2322858903265557,33841,371909,0.09099268907178906,10.98989391566443
308,ChartExtraction_Output/filter_1_wrong/page9_0_8.png,WRONG,14,30,7,19,5,0.9333333333333333,0.16666666666666666,263,1546,3,406598,6.886408688680219,1.2297158372643249,22833,383765,0.05949734863783826,16.80747164192178
309,ChartExtraction_Output/filter_1_wrong/page6_b_13.png,WRONG,22,32,0,26,0,1.0,0.09375,239,465,3,111135,28.793809330993835,2.6994196247806723,9983,101152,0.09869305599493831,10.132425122708606
310,ChartExtraction_Output/filter_1_wrong/page72_0_5.png,WRONG,26,50,1,11,28,0.24,0.78,227,1300,3,295100,4.066418163334463,13.215859030837004,30961,264139,0.11721479978344736,8.531345886760764
311,ChartExtraction_Output/filter_1_wrong/page40_0_40.png,WRONG,2,14,0,12,2,0.9285714285714286,0.21428571428571427,433,1239,3,536487,2.423171484117975,0.5591934194118403,4712,531775,0.008860890414178929,112.85547538200339
312,ChartExtraction_Output/filter_1_wrong/page62_0_5.png,WRONG,23,40,2,27,5,0.875,0.175,523,689,3,360347,9.712860104288366,1.9425720208576733,33053,327294,0.10098871351139954,9.902096632680847
313,ChartExtraction_Output/filter_1_wrong/page14_0_1 3.png,WRONG,1,2,0,2,0,1.0,0.0,331,919,3,304189,0.657485970893096,0.0,1308,302881,0.004318527738616816,231.56039755351682
314,ChartExtraction_Output/filter_1_wrong/page95_0_75.png,WRONG,21,27,0,22,3,0.9629629629629629,0.1111111111111111,256,526,3,134656,19.308460076045627,2.2278992395437265,11118,123538,0.08999660023636452,11.111530850872459
315,ChartExtraction_Output/filter_1_wrong/page45_0_2.png,WRONG,26,82,1,59,8,0.9024390243902439,0.12195121951219512,500,748,3,374000,19.78609625668449,2.6737967914438503,38193,335807,0.11373497276709539,8.792370329641557
316,ChartExtraction_Output/filter_1_wrong/page23_a_53.png,WRONG,34,25,2,20,3,0.88,0.16,214,542,3,115988,18.967479394420113,3.448632617167293,15545,100443,0.15476439373575063,6.461434544869733
317,ChartExtraction_Output/filter_1_wrong/page42_b_7.png,WRONG,77,4,0,4,0,1.0,0.0,701,1506,3,1055706,0.37889336614549884,0.0,322671,733035,0.44018498434590436,2.2717721766133305
318,ChartExtraction_Output/filter_1_wrong/page5_0_6.png,WRONG,7,13,0,9,4,0.6923076923076923,0.3076923076923077,188,1580,3,297040,3.02989496364126,1.3466199838405601,8191,288849,0.028357377037829454,35.2641924062996
319,ChartExtraction_Output/filter_1_wrong/page21_0_47.png,WRONG,4,3,0,1,3,1.0,1.0,615,268,3,164820,1.8201674554058973,1.8201674554058973,2962,161858,0.018299991350442982,54.64483457123565
320,ChartExtraction_Output/filter_1_wrong/page48_a_6.png,WRONG,16,80,7,31,33,0.7,0.425,553,1434,3,793002,7.0617728580760195,4.287504949546155,52011,740991,0.07019113592472782,14.246813174136241
321,ChartExtraction_Output/filter_1_wrong/page22_0_14.png,WRONG,29,26,0,23,1,1.0,0.038461538461538464,190,646,3,122740,21.182988430829397,0.8147303242626691,14278,108462,0.13164057457911527,7.59644207872251
322,ChartExtraction_Output/filter_1_wrong/page27_0_22.png,WRONG,38,0,0,0,0,0.0,0.0,1339,1391,3,1862549,0.0,0.0,278575,1583974,0.17587094232607353,5.68598761554339
323,ChartExtraction_Output/filter_1_wrong/page54_0_29.png,WRONG,8,32,0,25,1,1.0,0.0625,404,738,3,298152,10.732780595132684,0.6707987871957928,10216,287936,0.035480106690375636,28.184808144087704
324,ChartExtraction_Output/filter_1_wrong/page13_0_20.png,WRONG,16,42,2,22,12,0.7619047619047619,0.47619047619047616,211,1526,3,321986,9.938320299640358,6.211450187275223,20358,301628,0.06749373400347448,14.81619019550054
325,ChartExtraction_Output/filter_1_wrong/page18_a_99.png,WRONG,0,1,0,0,1,0.0,1.0,205,837,3,171585,0.0,0.5828015269400005,128,171457,0.0007465428649748916,1339.5078125
326,ChartExtraction_Output/filter_1_wrong/page36_0_5.png,WRONG,23,73,4,28,27,0.9178082191780822,0.4246575342465753,879,1470,3,1292130,5.185236779581002,2.399139405477777,119663,1172467,0.10206086823765616,9.798074592814821
327,ChartExtraction_Output/filter_1_wrong/page49_a_1.png,WRONG,7,5,1,5,0,1.0,0.0,183,1171,3,214293,2.3332540026972417,0.0,6508,207785,0.031320836441514066,31.92762753534112
328,ChartExtraction_Output/filter_1_wrong/page51_0_19 2.png,WRONG,5,68,1,46,0,1.0,0.058823529411764705,890,1371,3,1220190,5.572902580745621,0.32781779886738954,25914,1194276,0.021698501853842832,46.0861310488539
329,ChartExtraction_Output/filter_1_wrong/page22_0_16.png,WRONG,29,32,0,27,0,1.0,0.03125,192,783,3,150336,21.285653469561517,0.6651766709237974,17301,133035,0.13004848348179052,7.6894399167678165
330,ChartExtraction_Output/filter_1_wrong/page32_b_63.png,WRONG,13,28,1,21,0,1.0,0.0,439,431,3,189209,14.798450390837646,0.0,10099,179110,0.05638434481603484,17.735419348450343
331,ChartExtraction_Output/filter_1_wrong/page30_b_24.png,WRONG,27,192,1,115,0,1.0,0.026041666666666668,665,888,3,590520,32.51371672424304,0.8467113730271625,63924,526596,0.12139097144680172,8.23784494086728
332,ChartExtraction_Output/filter_1_wrong/page48_a_4.png,WRONG,25,16,1,16,0,1.0,0.0,419,533,3,223327,7.16438227352716,0.0,22121,201206,0.10994204944186554,9.095700917680032
333,ChartExtraction_Output/filter_1_wrong/page58_a_4.png,WRONG,17,319,1,131,30,0.8181818181818182,0.18808777429467086,1703,1417,3,2413151,10.815734282686826,2.4863756971693856,170289,2242862,0.07592486742385399,13.170915326298234
334,ChartExtraction_Output/filter_1_wrong/page11_0_2.png,WRONG,0,0,0,0,0,0.0,0.0,251,872,3,218872,0.0,0.0,356,218516,0.0016291713192626628,613.8089887640449
335,ChartExtraction_Output/filter_1_wrong/page5_0_4.png,WRONG,22,282,1,183,0,1.0,0.03900709219858156,1513,1557,3,2355741,11.970755698525432,0.4669443712190771,207914,2147827,0.09680202362667012,10.330362553748184
336,ChartExtraction_Output/filter_1_wrong/page15_a_14.png,WRONG,24,62,0,24,18,0.6774193548387096,0.3225806451612903,403,1517,3,611351,6.8700304734923145,3.271443082615388,58199,553152,0.10521339523313664,9.50449320435059
337,ChartExtraction_Output/filter_1_wrong/page23_a_51.png,WRONG,28,16,0,15,1,1.0,0.0625,214,530,3,113420,14.106859460412627,0.8816787162757892,12558,100862,0.1245067517994884,8.031692944736424
338,ChartExtraction_Output/filter_1_wrong/page40_a_2.png,WRONG,15,35,0,32,0,1.0,0.02857142857142857,278,749,3,208222,16.808982720365762,0.4802566491533075,12405,195817,0.06334996450767809,15.785328496573962
339,ChartExtraction_Output/filter_1_wrong/page7_b_11.png,WRONG,16,61,1,33,3,0.9344262295081968,0.08196721311475409,836,455,3,380380,14.985014985014985,1.3144749986855249,25186,355194,0.07090772929722912,14.102834908282379
340,ChartExtraction_Output/filter_1_wrong/page10_a_8.png,WRONG,17,64,0,46,3,0.953125,0.078125,750,491,3,368250,16.564833672776647,1.357773251866938,25324,342926,0.07384683576048477,13.541541620597062
341,ChartExtraction_Output/filter_1_wrong/page18_0_1.png,WRONG,1,4,0,4,0,1.0,0.0,336,982,3,329952,1.2122975463097663,0.0,2036,327916,0.0062089071591505144,161.05893909626718
342,ChartExtraction_Output/filter_1_wrong/page33_0_9.png,WRONG,23,52,1,44,0,1.0,0.038461538461538464,194,1345,3,260930,19.928716514007586,0.7664890966925995,23541,237389,0.09916634721912136,10.084066097447007
343,ChartExtraction_Output/filter_1_wrong/page74_0_41.png,WRONG,17,38,2,27,1,0.9736842105263158,0.05263157894736842,244,727,3,177388,20.858231672942928,1.1274719823212394,12138,165250,0.07345234493192133,13.614269237106607
344,ChartExtraction_Output/filter_1_wrong/page44_0_4.png,WRONG,44,0,0,0,0,0.0,0.0,1092,754,3,823368,0.0,0.0,144257,679111,0.21242035543526758,4.707646769307555
345,ChartExtraction_Output/filter_1_wrong/page7_b_10.png,WRONG,27,147,0,96,0,1.0,0.034013605442176874,836,1077,3,900372,16.326585011528568,0.5553260208002914,98267,802105,0.12251139190006297,8.162506233018206
346,ChartExtraction_Output/filter_1_wrong/page14_0_3 2.png,WRONG,24,173,0,125,11,0.953757225433526,0.08670520231213873,847,1461,3,1237467,13.333688898370625,1.2121535362155111,116772,1120695,0.1041960569111132,9.597292159079231
347,ChartExtraction_Output/filter_1_wrong/page110_0_29.png,WRONG,16,125,0,33,59,0.456,0.56,764,1452,3,1109328,5.138245856951236,6.3101264909927455,71954,1037374,0.06936167669519383,14.41718320037802
348,ChartExtraction_Output/filter_1_wrong/page40_a_3.png,WRONG,16,3,0,3,0,1.0,0.0,278,757,3,210446,1.4255438449768587,0.0,13720,196726,0.06974167115683742,14.33862973760933
349,ChartExtraction_Output/filter_1_wrong/page50_a_3.png,WRONG,16,22,0,16,4,0.8181818181818182,0.22727272727272727,182,1505,3,273910,6.571501588112884,1.8254171078091346,17612,256298,0.06871688425192549,14.552464228934817
350,ChartExtraction_Output/filter_1_wrong/page45_0_1.png,WRONG,8,4,0,4,0,1.0,0.0,225,715,3,160875,2.4864024864024867,0.0,5572,155303,0.035878250903073346,27.872038765254846
351,ChartExtraction_Output/filter_1_wrong/page42_0_1 2.png,WRONG,5,8,0,8,0,1.0,0.0,728,582,3,423696,1.8881462180431254,0.0,9729,413967,0.02350187333772982,42.549799568300955
352,ChartExtraction_Output/filter_1_wrong/page11_0_3.png,WRONG,2,0,0,0,0,0.0,0.0,231,1536,3,354816,0.0,0.0,2836,351980,0.008057275981589862,124.1114245416079
353,ChartExtraction_Output/filter_1_wrong/page48_a_5.png,WRONG,26,131,5,70,12,0.8549618320610687,0.19083969465648856,732,1433,3,1048956,10.677282936557873,2.3833220840530966,107064,941892,0.11366908307958874,8.79746693566465
354,ChartExtraction_Output/filter_1_wrong/page7_0_12.png,WRONG,21,99,1,69,4,0.9595959595959596,0.04040404040404041,246,1634,3,401964,23.633957269805258,0.9951139903075896,34548,367416,0.09402965575805082,10.634942688433483
355,ChartExtraction_Output/filter_1_wrong/page10_0_6.png,WRONG,12,326,1,166,2,0.99079754601227,0.03987730061349693,1520,1504,3,2286080,14.128989361702127,0.5686590145576708,108206,2177874,0.04968423333948612,20.127109402436094
356,ChartExtraction_Output/filter_1_wrong/page27_0_21.png,WRONG,1,1,0,1,0,1.0,0.0,1339,108,3,144612,0.6915055458744779,0.0,628,143984,0.004361595732859207,229.27388535031847
357,ChartExtraction_Output/filter_1_wrong/page36_0_4.png,WRONG,43,86,4,56,3,0.9767441860465116,0.06976744186046512,184,1454,3,267536,31.39764368159799,2.242688834399856,45225,222311,0.20343122922392504,4.915666113875069
358,ChartExtraction_Output/filter_1_wrong/page18_a_98.png,WRONG,1,2,0,2,0,1.0,0.0,213,934,3,198942,1.0053181329231635,0.0,1002,197940,0.005062140042437102,197.5449101796407
359,ChartExtraction_Output/filter_1_wrong/page25_0_57.png,WRONG,29,126,0,93,4,0.9761904761904762,0.06349206349206349,228,1626,3,370728,33.17796335858095,2.1579163160052652,42406,328322,0.12915978825665048,7.742347780974391
360,ChartExtraction_Output/filter_1_wrong/page56_b_1.png,WRONG,7,2,0,2,0,1.0,0.0,249,1044,3,259956,0.7693609687793319,0.0,8042,251914,0.0319235929722048,31.324794827157422
361,ChartExtraction_Output/filter_1_wrong/page38_0_52.png,WRONG,0,1,0,1,0,1.0,1.0,377,911,3,343447,0.29116574027433634,0.29116574027433634,426,343021,0.0012419064721984952,805.2136150234742
362,ChartExtraction_Output/filter_1_wrong/page38_0_46.png,WRONG,8,24,1,17,5,0.875,0.25,648,400,3,259200,8.101851851851851,2.314814814814815,8275,250925,0.03297798146856631,30.323262839879153
363,ChartExtraction_Output/filter_1_wrong/page82_0_2 2.png,WRONG,5,4,0,2,2,0.5,0.5,187,1580,3,295460,0.6769105801123672,0.6769105801123672,5821,289639,0.020097431630408887,49.7576017866346
364,ChartExtraction_Output/filter_1_wrong/page40_0_1.png,WRONG,17,2,0,1,1,0.5,0.5,227,1244,3,282388,0.35412269643185973,0.35412269643185973,19070,263318,0.07242193849262109,13.807970634504457
365,ChartExtraction_Output/filter_1_wrong/page50_0_11.png,WRONG,16,54,2,37,6,0.9074074074074074,0.14814814814814814,753,793,3,597129,8.205932051533253,1.3397440084135923,39174,557955,0.07020996316907277,14.242992801347834
366,ChartExtraction_Output/filter_1_wrong/page7_0_37.png,WRONG,4,25,0,24,0,1.0,0.0,442,1504,3,664768,3.760710503514008,0.0,10995,653773,0.016817763963944674,59.46093678944975
367,ChartExtraction_Output/filter_1_wrong/page50_0_1.png,WRONG,17,2,0,1,1,0.5,0.5,227,1244,3,282388,0.35412269643185973,0.35412269643185973,19070,263318,0.07242193849262109,13.807970634504457
368,ChartExtraction_Output/filter_1_wrong/page22_0_26.png,WRONG,13,4,0,4,0,1.0,0.0,192,677,3,129984,3.0773018217626786,0.0,6855,123129,0.055673318227225106,17.961925601750547
369,ChartExtraction_Output/filter_1_wrong/page82_0_2.png,WRONG,23,33,0,28,0,1.0,0.12121212121212122,331,1514,3,501134,6.585065072415761,0.7981897057473649,47110,454024,0.10376103465896076,9.637529187009127
370,ChartExtraction_Output/filter_1_wrong/page27_a_3.png,WRONG,35,0,0,0,0,0.0,0.0,488,810,3,395280,0.0,0.0,54288,340992,0.15920608108108109,6.281167108753316
371,ChartExtraction_Output/filter_1_wrong/page42_b_9.png,WRONG,29,159,2,101,4,0.9748427672955975,0.05660377358490566,565,757,3,427705,36.23993172864475,2.1042541003729203,49641,378064,0.13130316560159128,7.615962611550936
372,ChartExtraction_Output/filter_1_wrong/page25_b_4.png,WRONG,28,2,0,2,0,1.0,0.0,333,512,3,170496,1.173048048048048,0.0,19212,151284,0.12699294042991988,7.874453466583385
373,ChartExtraction_Output/filter_1_wrong/page28_0_19.png,WRONG,48,1,0,1,0,1.0,0.0,191,749,3,143059,0.6990122956262801,0.0,26974,116085,0.23236421587629755,4.303588640913472
374,ChartExtraction_Output/filter_1_wrong/page14_0_3.png,WRONG,23,152,2,114,12,0.9407894736842105,0.10526315789473684,716,1603,3,1147748,12.459180935187863,1.3940342305105302,103589,1044159,0.09920807080147755,10.079825077952293
375,ChartExtraction_Output/filter_1_wrong/page28_0_31.png,WRONG,2,10,0,8,2,0.8,0.2,357,1083,3,386631,2.069156379079794,0.5172890947699486,4189,382442,0.01095329487870056,91.2967295297207
376,ChartExtraction_Output/filter_1_wrong/page8_0_16.png,WRONG,3,7,0,7,0,1.0,0.0,232,1218,3,282576,2.477209671026556,0.0,4351,278225,0.01563842214035403,63.945070098827856
377,ChartExtraction_Output/filter_1_wrong/page27_a_43.png,WRONG,69,17,0,17,0,1.0,0.0,1096,1506,3,1650576,1.0299434863950525,0.0,453072,1197504,0.378346961680295,2.64307659709715
378,ChartExtraction_Output/filter_1_wrong/page33_0_4.png,WRONG,16,101,1,41,41,0.801980198019802,0.4158415841584158,824,1300,3,1071200,7.561613144137416,3.92083644510829,69208,1001992,0.06907041173981429,14.477979424344007
379,ChartExtraction_Output/filter_1_wrong/page10_a_12.png,WRONG,16,165,0,114,3,0.9575757575757575,0.10909090909090909,597,1467,3,875799,18.040669148971396,2.05526610557902,57345,818454,0.07006502503500502,14.272456186241172
380,ChartExtraction_Output/filter_1_wrong/page43_0_20.png,WRONG,59,0,0,0,0,0.0,0.0,551,752,3,414352,0.0,0.0,96441,317911,0.30335848712375474,3.296429941622339
381,ChartExtraction_Output/filter_1_wrong/page9_0_7.png,WRONG,17,54,5,26,21,0.7777777777777778,0.46296296296296297,366,1544,3,565104,7.432260256519154,4.4239644384042585,39025,526079,0.07418087397520144,13.480563741191544
382,ChartExtraction_Output/filter_1_wrong/page133_0_2.png,WRONG,3,10,0,8,2,0.8,0.2,288,1092,3,314496,2.5437525437525434,0.6359381359381359,4299,310197,0.013858934805945898,72.15561758548499
383,ChartExtraction_Output/filter_1_wrong/page115_0_13.png,WRONG,14,186,3,65,36,0.6290322580645161,0.44623655913978494,710,1504,3,1067840,10.956697632604135,7.772700029967036,60473,1007367,0.06003075343941185,16.65812842094819
384,ChartExtraction_Output/filter_1_wrong/page8_0_17.png,WRONG,2,4,0,2,2,0.5,0.5,326,1580,3,515080,0.3882891977945173,0.3882891977945173,5689,509391,0.011168238151047035,89.5396378976973
385,ChartExtraction_Output/filter_1_wrong/page114_0_13.png,WRONG,2,14,1,10,1,0.9285714285714286,0.14285714285714285,188,1204,3,226352,5.743267123771824,0.8835795575033576,2564,223788,0.011457272061057787,87.2808112324493
386,ChartExtraction_Output/filter_1_wrong/page19_0_9.png,WRONG,26,140,6,87,8,0.9714285714285714,0.1,479,801,3,383679,35.44629755602991,3.6488835719442556,40217,343462,0.117093011745113,8.540219310241937
387,ChartExtraction_Output/filter_1_wrong/page28_0_30.png,WRONG,1,7,0,7,0,1.0,0.0,314,1082,3,339748,2.0603506128071394,0.0,2322,337426,0.006881508834529645,145.31696813092162
